country,hour,volume_up,price_up,volume_down,price_down
UA,2022-06-06T04:00:00Z,175.551,1378.97,184.104,0.03
UA,2022-06-06T05:00:00Z,155,1378.97,202.322,0.03
UA,2022-06-06T06:00:00Z,155,1378.97,330.407,0.02
UA,2022-06-06T07:00:00Z,147,2646.25,383.254,0.02
UA,2022-06-06T08:00:00Z,323.517,2646.25,528.942,0.02
UA,2022-06-06T09:00:00Z,186.323,2646.25,472.923,0.02
UA,2022-06-06T10:00:00Z,195.977,2646.25,551.972,0.02
UA,2022-06-06T11:00:00Z,189.833,2646.25,559.253,0.02
UA,2022-06-06T12:00:00Z,188.38,2646.25,678.994,0.02
UA,2022-06-06T13:00:00Z,247.886,2646.25,508,0.02
UA,2022-06-06T14:00:00Z,308.895,2646.25,466,0.02
UA,2022-06-06T15:00:00Z,345.13,2646.25,555,0.02
UA,2022-06-06T16:00:00Z,378.218,2646.25,525,0.01
UA,2022-06-06T17:00:00Z,274.639,2646.25,512,0.01
UA,2022-06-06T18:00:00Z,233.742,2646.25,442.678,0.01
UA,2022-06-06T19:00:00Z,233.806,2646.25,319.692,0.02
UA,2022-06-06T20:00:00Z,260.003,2646.25,487.121,0.02
UA,2022-06-06T21:00:00Z,327.519,2646.25,419.165,0.02
UA,2022-06-06T22:00:00Z,346.346,2646.25,126.051,526.49
UA,2022-06-06T23:00:00Z,267.662,1654.73,125.441,0.03
UA,2022-06-07T00:00:00Z,221.846,1378.97,535.339,99.88
UA,2022-06-07T01:00:00Z,171.896,1378.97,804.665,0.02
UA,2022-06-07T02:00:00Z,304.981,1378.97,900,0.05
UA,2022-06-07T03:00:00Z,391.691,1378.97,900,0.05
UA,2022-06-07T04:00:00Z,269.981,1378.97,900,0.05
UA,2022-06-07T05:00:00Z,299.724,1378.97,823.282,0.03
UA,2022-06-07T06:00:00Z,230.885,1378.97,734.341,0.02
UA,2022-06-07T07:00:00Z,163.615,2646.25,765.57,0.02
UA,2022-06-07T08:00:00Z,232.269,2646.25,440.996,0.02
UA,2022-06-07T09:00:00Z,217.608,2646.25,468.451,0.02
UA,2022-06-07T10:00:00Z,174.32,2646.25,567.901,0.02
UA,2022-06-07T11:00:00Z,266.644,2646.25,731.513,0.01
UA,2022-06-07T12:00:00Z,333.963,2646.25,527.14,0.01
UA,2022-06-07T13:00:00Z,349.269,2646.25,448,0.01
UA,2022-06-07T14:00:00Z,415.156,2646.25,439,0.02
UA,2022-06-07T15:00:00Z,326.934,2646.25,455.144,0.02
UA,2022-06-07T16:00:00Z,374.813,2646.25,516.698,0.02
UA,2022-06-07T17:00:00Z,380.324,2646.25,326.942,0.01
UA,2022-06-07T18:00:00Z,238.521,2646.25,204.169,0.01
UA,2022-06-07T19:00:00Z,231.536,2646.25,98.576,2646.25
UA,2022-06-07T20:00:00Z,180.12,2646.25,96.162,0.02
UA,2022-06-07T21:00:00Z,426.229,3164.63,56.86,2646.25
UA,2022-06-07T22:00:00Z,606.068,3175.5,0,0
UA,2022-06-07T23:00:00Z,472.565,1654.75,121.903,513.81
UA,2022-06-08T00:00:00Z,350.991,1654.69,161.756,513.8
UA,2022-06-08T01:00:00Z,263.626,1378.97,449,0.03
UA,2022-06-08T02:00:00Z,296.879,1378.97,449,0.03
UA,2022-06-08T03:00:00Z,243.768,1378.97,449,0.03
UA,2022-06-08T04:00:00Z,238.987,1378.97,449,0.03
UA,2022-06-08T05:00:00Z,377.898,1378.97,449,0.03
UA,2022-06-08T06:00:00Z,411.769,1378.97,324.634,0.03
UA,2022-06-08T07:00:00Z,232.442,2646.25,729.263,0.02
UA,2022-06-08T08:00:00Z,146.392,2646.25,1085.667,0.02
UA,2022-06-08T09:00:00Z,229.768,2646.25,1291.81,0.01
UA,2022-06-08T10:00:00Z,216.402,2646.25,1315,0.02
UA,2022-06-08T11:00:00Z,267.999,2646.25,1365,0.01
UA,2022-06-08T12:00:00Z,307.869,2646.25,1383,0.01
UA,2022-06-08T13:00:00Z,300.093,2646.25,1234,0.01
UA,2022-06-08T14:00:00Z,324.196,2646.25,1124.68,0.01
UA,2022-06-08T15:00:00Z,267.258,2646.25,811.76,0.03
UA,2022-06-08T16:00:00Z,184.055,2646.25,378.469,0.03
UA,2022-06-08T17:00:00Z,278.781,2646.25,195,0.01
UA,2022-06-08T18:00:00Z,327.314,2646.25,201.027,0.01
UA,2022-06-08T19:00:00Z,486.3,3175.48,56.45,2646.25
UA,2022-06-08T20:00:00Z,460.702,3175.48,59.713,2646.25
UA,2022-06-08T21:00:00Z,692.275,3175.49,59.428,2646.25
UA,2022-06-08T22:00:00Z,756.668,3175.5,79.586,2646.25
UA,2022-06-08T23:00:00Z,763.343,1654.75,159,1378.97
UA,2022-06-09T00:00:00Z,282.415,1654.75,58.448,1378.97
UA,2022-06-09T01:00:00Z,282.864,1378.97,532.787,513.79
UA,2022-06-09T02:00:00Z,381.177,1378.97,539,513.79
UA,2022-06-09T03:00:00Z,223.645,1378.97,542,513.79
UA,2022-06-09T04:00:00Z,420.13,1378.97,745,513.79
UA,2022-06-09T05:00:00Z,305.24,1378.97,538,513.79
UA,2022-06-09T06:00:00Z,272.421,1378.97,570.265,0.1
UA,2022-06-09T07:00:00Z,217.99,2646.25,1009.381,526.48
UA,2022-06-09T08:00:00Z,263.223,2646.25,1356.088,260.71
UA,2022-06-09T09:00:00Z,207.19,2646.25,1668.756,0.01
UA,2022-06-09T10:00:00Z,224.582,2646.25,1760.759,0.01
UA,2022-06-09T11:00:00Z,283.534,2646.25,1756,0.01
UA,2022-06-09T12:00:00Z,283.435,2646.25,1374,0.01
UA,2022-06-09T13:00:00Z,285.453,2646.25,976,0.01
UA,2022-06-09T14:00:00Z,300.786,2646.25,961,0.01
UA,2022-06-09T15:00:00Z,233.169,2646.25,961,0.01
UA,2022-06-09T16:00:00Z,347.286,2646.25,945,0.01
UA,2022-06-09T17:00:00Z,475.265,2646.25,1040.5,92.88
UA,2022-06-09T18:00:00Z,299.478,2646.25,219.25,938.89
UA,2022-06-09T19:00:00Z,317.652,2646.25,2,2646.25
UA,2022-06-09T20:00:00Z,269.089,2646.25,0,0
UA,2022-06-09T21:00:00Z,389.069,3128.08,0,0
UA,2022-06-09T22:00:00Z,694.731,3175.49,0,0
UA,2022-06-09T23:00:00Z,444.133,1654.7,81,513.83
UA,2022-06-10T00:00:00Z,314.777,1516.87,101.319,513.79
UA,2022-06-10T01:00:00Z,330.361,1378.97,412.972,513.79
UA,2022-06-10T02:00:00Z,260.629,1378.97,400,513.79
UA,2022-06-10T03:00:00Z,213.965,1378.97,500,513.79
UA,2022-06-10T04:00:00Z,376.487,1378.97,600,513.79
UA,2022-06-10T05:00:00Z,292.467,1378.97,402.595,513.79
UA,2022-06-10T06:00:00Z,322.994,1378.97,534.182,513.79
UA,2022-06-10T07:00:00Z,339.357,2646.25,1041,0.1
UA,2022-06-10T08:00:00Z,236.39,2646.25,1184.499,257.33
UA,2022-06-10T09:00:00Z,220.811,2646.25,1005.355,0.02
UA,2022-06-10T10:00:00Z,284.277,2646.25,1381.698,0.02
UA,2022-06-10T11:00:00Z,267.673,2646.25,1310.43,0.01
UA,2022-06-10T12:00:00Z,339.823,2646.25,1254,0.03
UA,2022-06-10T13:00:00Z,488.355,2646.25,1254,0.03
UA,2022-06-10T14:00:00Z,468.857,2646.25,1259,0.03
UA,2022-06-10T15:00:00Z,503.268,2646.25,1277,0.03
UA,2022-06-10T16:00:00Z,421.769,2646.25,1238.75,0.03
UA,2022-06-10T17:00:00Z,436.778,2646.25,374.75,195.87
UA,2022-06-10T18:00:00Z,539.684,3175.47,108,2646.25
UA,2022-06-10T19:00:00Z,511.646,3175.49,98,2646.25
UA,2022-06-10T20:00:00Z,351.927,3175.49,53.929,2646.25
UA,2022-06-10T21:00:00Z,238.239,2932.65,34.152,2646.25
UA,2022-06-10T22:00:00Z,555.446,3175.49,0,0
UA,2022-06-10T23:00:00Z,442.827,1654.73,243,513.82
UA,2022-06-11T00:00:00Z,223.439,1378.97,67.914,513.8
UA,2022-06-11T01:00:00Z,269.654,1378.97,445,513.79
UA,2022-06-11T02:00:00Z,323.371,1378.97,453.195,513.79
UA,2022-06-11T03:00:00Z,285.328,1378.97,454.224,128.16
UA,2022-06-11T04:00:00Z,406.821,1378.97,545,513.79
UA,2022-06-11T05:00:00Z,321.011,1378.97,359.223,513.79
UA,2022-06-11T06:00:00Z,288.723,1378.97,537.328,197.47
UA,2022-06-11T07:00:00Z,250.099,2646.25,940.96,0.03
UA,2022-06-11T08:00:00Z,437.64,2646.25,1157.105,0.01
UA,2022-06-11T09:00:00Z,412.64,2646.25,1324.469,0.01
UA,2022-06-11T10:00:00Z,414.42,2646.25,1697,0.01
UA,2022-06-11T11:00:00Z,269.266,2646.25,1715,0.01
UA,2022-06-11T12:00:00Z,404.14,2646.25,1719,0.01
UA,2022-06-11T13:00:00Z,364.893,2646.25,1629,0.01
UA,2022-06-11T14:00:00Z,380.63,2646.25,1628,0.01
UA,2022-06-11T15:00:00Z,288.876,2646.25,1193,0.01
UA,2022-06-11T16:00:00Z,310.461,2646.25,843,0.01
UA,2022-06-11T17:00:00Z,373.624,2646.25,669,0.01
UA,2022-06-11T18:00:00Z,379.713,2646.25,186.5,0.01
UA,2022-06-11T19:00:00Z,274.092,2646.25,53,2646.25
UA,2022-06-11T20:00:00Z,166.491,2646.25,44.351,2646.25
UA,2022-06-11T21:00:00Z,191.3,2646.25,16.517,2646.25
UA,2022-06-11T22:00:00Z,397.634,2646.25,11,526.52
UA,2022-06-11T23:00:00Z,520.999,1378.97,82.579,513.81
UA,2022-06-12T00:00:00Z,223.673,1378.97,135.25,0.02
UA,2022-06-12T01:00:00Z,354.894,1378.97,567.06,0.02
UA,2022-06-12T02:00:00Z,397.68,1378.97,551,0.08
UA,2022-06-12T03:00:00Z,294.947,1378.97,551,0.06
UA,2022-06-12T04:00:00Z,245.23,1378.97,551,0.08
UA,2022-06-12T05:00:00Z,246.632,1378.97,551.5,0.07
UA,2022-06-12T06:00:00Z,309.678,1378.97,815.542,0.06
UA,2022-06-12T07:00:00Z,191.991,2646.25,1296.162,0.08
UA,2022-06-12T08:00:00Z,358.796,2646.25,1178.975,0.02
UA,2022-06-12T09:00:00Z,207.104,2646.25,1066.381,0.02
UA,2022-06-12T10:00:00Z,275.876,2646.25,1137.036,0.08
UA,2022-06-12T11:00:00Z,323.63,2646.25,1153.218,0.08
UA,2022-06-12T12:00:00Z,242.471,2646.25,1138,0.08
UA,2022-06-12T13:00:00Z,394.133,2646.25,1142,0.08
UA,2022-06-12T14:00:00Z,455.849,2646.25,1375,0.08
UA,2022-06-12T15:00:00Z,289.798,2646.25,1398,0.08
UA,2022-06-12T16:00:00Z,218.445,2646.25,1011,0.08
UA,2022-06-12T17:00:00Z,232.259,2646.25,830,0.04
UA,2022-06-12T18:00:00Z,300.924,2646.25,778,0.02
UA,2022-06-12T19:00:00Z,218.236,2646.25,535,0.02
UA,2022-06-12T20:00:00Z,227.294,2646.25,479,0.02
UA,2022-06-12T21:00:00Z,199.825,2646.25,453.018,0.02
UA,2022-06-12T22:00:00Z,431.051,2646.25,465,0.01
UA,2022-06-12T23:00:00Z,501.754,1378.97,509,0.01
UA,2022-06-13T00:00:00Z,269.252,1378.97,556.991,0.01
UA,2022-06-13T01:00:00Z,183.395,1378.97,639.473,0.02
UA,2022-06-13T02:00:00Z,168.035,1378.97,564.315,0.03
UA,2022-06-13T03:00:00Z,214.319,1378.97,520.248,0.06
UA,2022-06-13T04:00:00Z,234.941,1378.97,512.279,0.08
UA,2022-06-13T05:00:00Z,217.239,1378.97,554.477,0.03
UA,2022-06-13T06:00:00Z,172.076,1378.97,366.947,0.02
UA,2022-06-13T07:00:00Z,371.421,2646.25,1003.974,0.02
UA,2022-06-13T08:00:00Z,344.937,2646.25,1116.204,0.02
UA,2022-06-13T09:00:00Z,203.876,2646.25,1246.695,0.02
UA,2022-06-13T10:00:00Z,200.14,2646.25,1353.894,0.02
UA,2022-06-13T11:00:00Z,275.349,2646.25,1354.299,0.02
UA,2022-06-13T12:00:00Z,342.705,2646.25,1315.959,0.02
UA,2022-06-13T13:00:00Z,439.189,2646.25,1340.991,0.02
UA,2022-06-13T14:00:00Z,404.708,2646.25,1311.98,0.03
UA,2022-06-13T15:00:00Z,393.591,2646.25,1347.573,0.03
UA,2022-06-13T16:00:00Z,322.002,2646.25,1409.589,0.03
UA,2022-06-13T17:00:00Z,420.826,2646.25,1254.892,0.03
UA,2022-06-13T18:00:00Z,273.067,2646.25,480,526.51
UA,2022-06-13T19:00:00Z,253.042,2646.25,259.045,526.52
UA,2022-06-13T20:00:00Z,378.283,2646.25,284.78,0.03
UA,2022-06-13T21:00:00Z,253.142,2646.25,214.129,0.03
UA,2022-06-13T22:00:00Z,389.192,3175.49,53.371,526.5
UA,2022-06-13T23:00:00Z,357.626,1378.97,8.555,0.03
UA,2022-06-14T00:00:00Z,342.935,1378.97,225.131,0.02
UA,2022-06-14T01:00:00Z,276.234,1378.97,420.678,513.79
UA,2022-06-14T02:00:00Z,318.333,1378.97,453.903,513.79
UA,2022-06-14T03:00:00Z,329.691,1378.97,454.927,513.79
UA,2022-06-14T04:00:00Z,309.561,1378.97,464.557,513.79
UA,2022-06-14T05:00:00Z,306.972,1378.97,429.97,513.79
UA,2022-06-14T06:00:00Z,337.808,1378.97,527.283,513.82
UA,2022-06-14T07:00:00Z,290.268,2646.25,1046.687,48.81
UA,2022-06-14T08:00:00Z,197.838,2646.25,1221.988,0.03
UA,2022-06-14T09:00:00Z,219.265,2646.25,1686.597,0.02
UA,2022-06-14T10:00:00Z,190.61,2646.25,1749.291,0.02
UA,2022-06-14T11:00:00Z,256.365,2646.25,1811.607,0.02
UA,2022-06-14T12:00:00Z,335.448,2646.25,1798.204,0.05
UA,2022-06-14T13:00:00Z,355.865,2646.25,1797.214,0.05
UA,2022-06-14T14:00:00Z,403.461,2646.25,1729.974,0.03
UA,2022-06-14T15:00:00Z,554.107,2646.25,1716,0.03
UA,2022-06-14T16:00:00Z,362.437,2646.25,1268,0.03
UA,2022-06-14T17:00:00Z,454.063,2646.25,1188.053,0.03
UA,2022-06-14T18:00:00Z,451.354,2646.25,961,0.03
UA,2022-06-14T19:00:00Z,410.448,2646.25,811,0.03
UA,2022-06-14T20:00:00Z,459.574,2646.25,837.187,0.03
UA,2022-06-14T21:00:00Z,541.813,2646.25,881,0.03
UA,2022-06-14T22:00:00Z,489.577,2646.25,720.25,0.04
UA,2022-06-14T23:00:00Z,630.468,1378.97,712,662.71
UA,2022-06-15T00:00:00Z,439.296,1378.97,310.588,520.66
UA,2022-06-15T01:00:00Z,479.111,1378.97,629.813,0.03
UA,2022-06-15T02:00:00Z,546.34,1378.97,619.699,0.03
UA,2022-06-15T03:00:00Z,489.656,1378.97,606,0.03
UA,2022-06-15T04:00:00Z,519.408,1378.97,205,0.03
UA,2022-06-15T05:00:00Z,371.604,1378.97,271.944,0.03
UA,2022-06-15T06:00:00Z,554.568,1378.97,631.652,74.81
UA,2022-06-15T07:00:00Z,508.071,2646.25,988.744,0.02
UA,2022-06-15T08:00:00Z,421.408,2646.25,1157.502,0.02
UA,2022-06-15T09:00:00Z,451.986,2646.25,1060.31,0.02
UA,2022-06-15T10:00:00Z,405.969,2646.25,1030.472,0.02
UA,2022-06-15T11:00:00Z,480.683,2646.25,1114.726,0.01
UA,2022-06-15T12:00:00Z,750.947,2646.25,1128.878,0.01
UA,2022-06-15T13:00:00Z,935.037,2646.25,1181.868,0.01
UA,2022-06-15T14:00:00Z,894.49,2646.25,1182,0.01
UA,2022-06-15T15:00:00Z,965.069,2646.25,1208,0.01
UA,2022-06-15T16:00:00Z,938.105,2646.25,1218,0.01
UA,2022-06-15T17:00:00Z,886.888,2646.25,1180,0.01
UA,2022-06-15T18:00:00Z,726.933,2646.25,1135,0.01
UA,2022-06-15T19:00:00Z,545.67,2646.25,826.667,0.02
UA,2022-06-15T20:00:00Z,655.951,2646.25,845,0.02
UA,2022-06-15T21:00:00Z,495.587,2646.25,633.667,326.49
UA,2022-06-15T22:00:00Z,523.405,2646.25,515.433,326.49
UA,2022-06-15T23:00:00Z,560.875,1378.97,391.666,355.17
UA,2022-06-16T00:00:00Z,512.307,1378.97,542.078,60.58
UA,2022-06-16T01:00:00Z,547.567,1378.97,743.5,0.01
UA,2022-06-16T02:00:00Z,658.822,1378.97,746.6,0.01
UA,2022-06-16T03:00:00Z,579.104,1378.97,722,0.02
UA,2022-06-16T04:00:00Z,595.64,1378.97,722,0.02
UA,2022-06-16T05:00:00Z,703.073,1378.97,806.834,0.02
UA,2022-06-16T06:00:00Z,796.11,1378.97,997,0.01
UA,2022-06-16T07:00:00Z,554.704,2646.25,1319.909,0.02
UA,2022-06-16T08:00:00Z,590.587,2646.25,1945.726,0.02
UA,2022-06-16T09:00:00Z,559.882,2646.25,2109.779,0.02
UA,2022-06-16T10:00:00Z,665.48,2646.25,2088.907,0.02
UA,2022-06-16T11:00:00Z,630.354,2646.25,2109.085,0.01
UA,2022-06-16T12:00:00Z,682.374,2646.25,2105.998,0.01
UA,2022-06-16T13:00:00Z,941.201,2646.25,2099.964,0.01
UA,2022-06-16T14:00:00Z,699.842,2646.25,1700,0.01
UA,2022-06-16T15:00:00Z,747.65,2646.25,1749.81,0.01
UA,2022-06-16T16:00:00Z,367.984,2646.25,1697,0.01
UA,2022-06-16T17:00:00Z,530.56,2646.25,1570.4,0.01
UA,2022-06-16T18:00:00Z,292.926,2646.25,838.5,0.06
UA,2022-06-16T19:00:00Z,377.966,2646.25,595.65,276.48
UA,2022-06-16T20:00:00Z,219.061,2646.25,291.167,276.48
UA,2022-06-16T21:00:00Z,223.494,3175.49,118.367,276.48
UA,2022-06-16T22:00:00Z,296.48,3112.29,28.05,276.49
UA,2022-06-16T23:00:00Z,383.174,1654.72,160.733,0.05
UA,2022-06-17T00:00:00Z,331.203,1378.97,612.563,36.02
UA,2022-06-17T01:00:00Z,595.74,1378.97,994,0.02
UA,2022-06-17T02:00:00Z,531.412,1378.97,885,0.08
UA,2022-06-17T03:00:00Z,495.192,1378.97,834,0.08
UA,2022-06-17T04:00:00Z,478.679,1378.97,909,0.08
UA,2022-06-17T05:00:00Z,425.68,1378.97,757,0.08
UA,2022-06-17T06:00:00Z,259.182,1378.97,625.06,0.05
UA,2022-06-17T07:00:00Z,340.388,2646.25,1129.6,0.05
UA,2022-06-17T08:00:00Z,369.768,2646.25,1589,0.08
UA,2022-06-17T09:00:00Z,263.894,2646.25,1991.943,0.02
UA,2022-06-17T10:00:00Z,304.268,2646.25,2017.798,0.05
UA,2022-06-17T11:00:00Z,396.059,2646.25,2011.809,0.02
UA,2022-06-17T12:00:00Z,349.643,2646.25,1884,0.02
UA,2022-06-17T13:00:00Z,393.364,2646.25,1907,0.02
UA,2022-06-17T14:00:00Z,447.386,2646.25,1956,0.05
UA,2022-06-17T15:00:00Z,285.551,2646.25,1553,0.05
UA,2022-06-17T16:00:00Z,485.972,2646.25,1538,0.03
UA,2022-06-17T17:00:00Z,305.229,2646.25,1214,0.03
UA,2022-06-17T18:00:00Z,254.198,2646.25,646.093,276.49
UA,2022-06-17T19:00:00Z,226.226,2646.25,514.934,276.48
UA,2022-06-17T20:00:00Z,176.509,2646.25,464.6,276.48
UA,2022-06-17T21:00:00Z,179.271,2646.25,554.177,276.48
UA,2022-06-17T22:00:00Z,237.382,3175.42,502.75,276.49
UA,2022-06-17T23:00:00Z,331.789,1654.7,518.75,0.05
UA,2022-06-18T00:00:00Z,304.087,1378.97,681.21,0.1
UA,2022-06-18T01:00:00Z,287.02,1378.97,812.507,0.01
UA,2022-06-18T02:00:00Z,418.231,1378.97,830.334,0.06
UA,2022-06-18T03:00:00Z,344.599,1378.97,889.334,0.08
UA,2022-06-18T04:00:00Z,353.642,1378.97,906,0.08
UA,2022-06-18T05:00:00Z,378.871,1378.97,906,0.08
UA,2022-06-18T06:00:00Z,447.717,1378.97,1148.506,0.02
UA,2022-06-18T07:00:00Z,332.46,2646.25,1585.375,0.02
UA,2022-06-18T08:00:00Z,274.97,2646.25,1677.431,0.02
UA,2022-06-18T09:00:00Z,245.072,2646.25,1874.742,0.02
UA,2022-06-18T10:00:00Z,288.393,2646.25,1913.255,0.02
UA,2022-06-18T11:00:00Z,318.591,2646.25,1571.585,0.02
UA,2022-06-18T12:00:00Z,352.026,2646.25,1494.685,0.02
UA,2022-06-18T13:00:00Z,387.084,2646.25,1443.898,0.03
UA,2022-06-18T14:00:00Z,416.251,2646.25,1469.295,0.03
UA,2022-06-18T15:00:00Z,474.536,2646.25,1531.839,0.03
UA,2022-06-18T16:00:00Z,477.255,2646.25,1623.464,0.03
UA,2022-06-18T17:00:00Z,449.622,2646.25,1635.209,0.03
UA,2022-06-18T18:00:00Z,396.392,2646.25,1466.839,0.03
UA,2022-06-18T19:00:00Z,251.06,2646.25,988.592,0.03
UA,2022-06-18T20:00:00Z,296.921,2646.25,915.054,0.02
UA,2022-06-18T21:00:00Z,381.046,2646.25,825.17,0.02
UA,2022-06-18T22:00:00Z,326.616,2646.25,541.62,0.01
UA,2022-06-18T23:00:00Z,677.08,1378.97,759.25,0.02
UA,2022-06-19T00:00:00Z,342.318,1378.97,637.63,0.01
UA,2022-06-19T01:00:00Z,230.051,1378.97,869.511,0.01
UA,2022-06-19T02:00:00Z,312.014,1378.97,1001.411,0.05
UA,2022-06-19T03:00:00Z,450.294,1378.97,1207.836,0.05
UA,2022-06-19T04:00:00Z,481.442,1378.97,1208.351,0.05
UA,2022-06-19T05:00:00Z,443.78,1378.97,1102.007,0.05
UA,2022-06-19T06:00:00Z,319.615,1378.97,476,0.01
UA,2022-06-19T07:00:00Z,309.602,2646.25,778,0.08
UA,2022-06-19T08:00:00Z,294.299,2646.25,819.963,0.08
UA,2022-06-19T09:00:00Z,340.058,2646.25,1123,0.02
UA,2022-06-19T10:00:00Z,281.087,2646.25,1107,0.02
UA,2022-06-19T11:00:00Z,271.368,2646.25,1090.485,0.02
UA,2022-06-19T12:00:00Z,313.113,2646.25,1087.29,0.02
UA,2022-06-19T13:00:00Z,331.377,2646.25,1077.728,0.02
UA,2022-06-19T14:00:00Z,190.531,2646.25,880.896,0.08
UA,2022-06-19T15:00:00Z,275.161,2646.25,885.978,0.08
UA,2022-06-19T16:00:00Z,454.286,2646.25,921,0.08
UA,2022-06-19T17:00:00Z,468.135,2646.25,878,0.08
UA,2022-06-19T18:00:00Z,581.541,2646.25,850,0.01
UA,2022-06-19T19:00:00Z,335.759,2646.25,255.467,0.08
UA,2022-06-19T20:00:00Z,192.186,2646.25,44.054,276.47
UA,2022-06-19T21:00:00Z,428.185,2646.25,0,0
UA,2022-06-19T22:00:00Z,537.797,2646.25,57.901,0.08
UA,2022-06-19T23:00:00Z,559.855,1378.97,187,0.08
UA,2022-06-20T00:00:00Z,361.827,1378.97,268.946,263.79
UA,2022-06-20T01:00:00Z,323.862,1378.97,564.589,118.62
UA,2022-06-20T02:00:00Z,373.577,1378.97,554.852,0.02
UA,2022-06-20T03:00:00Z,330.422,1378.97,561.661,0.03
UA,2022-06-20T04:00:00Z,336.198,1378.97,547.139,0.03
UA,2022-06-20T05:00:00Z,363.383,1378.97,542.444,0.02
UA,2022-06-20T06:00:00Z,419.91,1378.97,552.588,39.18
UA,2022-06-20T07:00:00Z,284.829,2646.25,1007.302,0.01
UA,2022-06-20T08:00:00Z,279.991,2646.25,1345.681,0.01
UA,2022-06-20T09:00:00Z,201.805,2646.25,1802.144,0.01
UA,2022-06-20T10:00:00Z,280.818,2646.25,1938.162,0.01
UA,2022-06-20T11:00:00Z,289.704,2646.25,1620.95,0.01
UA,2022-06-20T12:00:00Z,224.526,2646.25,1633.809,0.01
UA,2022-06-20T13:00:00Z,350.451,2646.25,1678.722,0.01
UA,2022-06-20T14:00:00Z,311.882,2646.25,1670.46,0.01
UA,2022-06-20T15:00:00Z,360.391,2646.25,1634.324,0.01
UA,2022-06-20T16:00:00Z,243.325,2646.25,1567.771,0.01
UA,2022-06-20T17:00:00Z,295.323,2646.25,1171.956,80.77
UA,2022-06-20T18:00:00Z,439.483,2646.25,544.347,2646.26
UA,2022-06-20T19:00:00Z,614.209,3175.5,176,2646.25
UA,2022-06-20T20:00:00Z,524.678,3175.5,100.229,2646.25
UA,2022-06-20T21:00:00Z,548.683,3175.5,102.512,2646.25
UA,2022-06-20T22:00:00Z,516.365,3175.46,11.231,2646.25
UA,2022-06-20T23:00:00Z,610.838,1378.97,79.75,0.02
UA,2022-06-21T00:00:00Z,496.989,1378.97,148.935,1378.97
UA,2022-06-21T01:00:00Z,360.711,1378.97,255.131,0.1
UA,2022-06-21T02:00:00Z,505.391,1378.97,361.745,263.79
UA,2022-06-21T03:00:00Z,255.9,1378.97,192.839,263.8
UA,2022-06-21T04:00:00Z,289.903,1378.97,193.284,263.8
UA,2022-06-21T05:00:00Z,385.409,1378.97,201.32,0.1
UA,2022-06-21T06:00:00Z,419.808,1378.97,182.887,263.8
UA,2022-06-21T07:00:00Z,290.699,2646.25,600.072,276.5
UA,2022-06-21T08:00:00Z,285.983,2646.25,769.703,276.49
UA,2022-06-21T09:00:00Z,171.297,2646.25,871.95,276.48
UA,2022-06-21T10:00:00Z,349.7,2646.25,1374.429,276.47
UA,2022-06-21T11:00:00Z,293.602,2646.25,1742.345,0.08
UA,2022-06-21T12:00:00Z,203.361,2646.25,2030.04,0.08
UA,2022-06-21T13:00:00Z,267.886,2646.25,2162.395,0.08
UA,2022-06-21T14:00:00Z,215.019,2646.25,2197.261,0.08
UA,2022-06-21T15:00:00Z,284.652,2646.25,2093.549,0.08
UA,2022-06-21T16:00:00Z,371.66,2646.25,1836.653,0.08
UA,2022-06-21T17:00:00Z,268.946,2646.25,1182.242,0.08
UA,2022-06-21T18:00:00Z,440.582,2646.25,561.261,276.49
UA,2022-06-21T19:00:00Z,267.004,3175.43,81.61,2646.25
UA,2022-06-21T20:00:00Z,260.187,2646.25,81.473,2646.25
UA,2022-06-21T21:00:00Z,368.492,2646.25,125.337,276.5
UA,2022-06-21T22:00:00Z,306.93,2646.25,121.565,276.47
UA,2022-06-21T23:00:00Z,376.633,1378.97,148.549,263.79
UA,2022-06-22T00:00:00Z,282.63,1378.97,211.894,0.02
UA,2022-06-22T01:00:00Z,428.444,1378.97,598.686,0.02
UA,2022-06-22T02:00:00Z,485.747,1378.97,608.883,0.02
UA,2022-06-22T03:00:00Z,374.441,1378.97,619,0.02
UA,2022-06-22T04:00:00Z,402.417,1378.97,610.273,0.03
UA,2022-06-22T05:00:00Z,361.77,1378.97,597.936,0.02
UA,2022-06-22T06:00:00Z,375.261,1378.97,487.264,0.02
UA,2022-06-22T07:00:00Z,174.03,2646.25,577.205,0.02
UA,2022-06-22T08:00:00Z,297.09,2646.25,918.433,0.02
UA,2022-06-22T09:00:00Z,342.688,2646.25,1335.087,0.02
UA,2022-06-22T10:00:00Z,296.377,2646.25,1597.371,0.08
UA,2022-06-22T11:00:00Z,240.543,2646.25,1827.591,0.05
UA,2022-06-22T12:00:00Z,329.72,2646.25,1942.192,0.05
UA,2022-06-22T13:00:00Z,401.387,2646.25,1912.591,0.01
UA,2022-06-22T14:00:00Z,250.374,2646.25,1534.35,0.02
UA,2022-06-22T15:00:00Z,343.195,2646.25,1568.755,0.03
UA,2022-06-22T16:00:00Z,298.571,2646.25,1366.426,0.01
UA,2022-06-22T17:00:00Z,452.196,2646.25,1138.311,0.03
UA,2022-06-22T18:00:00Z,310.527,2646.25,684.355,0.08
UA,2022-06-22T19:00:00Z,211.2,2646.25,541.093,276.48
UA,2022-06-22T20:00:00Z,250.95,2646.25,560.023,276.47
