country,tech,date,cap_factor
PL,Solar,2024-05-01T00:00:00Z,0.8371363919785333
PL,Solar,2024-06-01T00:00:00Z,0.8295048318247162
PL,Solar,2024-07-01T00:00:00Z,0.6624056171966782
PL,Solar,2024-08-01T00:00:00Z,0.7069802190278114
PL,Solar,2024-09-01T00:00:00Z,0.6189366610233608
PL,Solar,2024-10-01T00:00:00Z,0.7825450404013969
PL,Solar,2024-11-01T00:00:00Z,1.0273367573874297
PL,Solar,2024-12-01T00:00:00Z,1.143100655696332
PL,Solar,2025-01-01T00:00:00Z,1.0110033098258395
PL,Solar,2025-02-01T00:00:00Z,0.9024674045351453
PL,Solar,2025-03-01T00:00:00Z,0.5401730763547888
PL,Solar,2025-04-01T00:00:00Z,0.5434602383426627
PL,Solar,2025-05-01T00:00:00Z,0.683962533709084
PL,Solar,2025-06-01T00:00:00Z,0.46721827357838314
PL,Solar,2025-07-01T00:00:00Z,0.7879889843346639
PL,Solar,2025-08-01T00:00:00Z,0.69105082853647
PL,Solar,2025-09-01T00:00:00Z,0.7595232474711997
PL,Solar,2025-10-01T00:00:00Z,0.8627824638212084
PL,Solar,2025-11-01T00:00:00Z,0.9649668278927566
PL,Wind onshore,2022-01-01T00:00:00Z,0.9853776880347824
PL,Wind onshore,2022-02-01T00:00:00Z,0.9943121200234246
PL,Wind onshore,2022-03-01T00:00:00Z,1.008953801394288
PL,Wind onshore,2022-04-01T00:00:00Z,0.989441139553012
PL,Wind onshore,2022-05-01T00:00:00Z,0.9844691329468023
PL,Wind onshore,2022-06-01T00:00:00Z,0.9901117911119957
PL,Wind onshore,2022-07-01T00:00:00Z,0.9455860359171749
PL,Wind onshore,2022-08-01T00:00:00Z,1.0224594154468518
PL,Wind onshore,2022-09-01T00:00:00Z,0.9972398650008947
PL,Wind onshore,2022-10-01T00:00:00Z,0.9716309210002245
PL,Wind onshore,2022-11-01T00:00:00Z,0.990589965074052
PL,Wind onshore,2022-12-01T00:00:00Z,0.9921353098307691
PL,Wind onshore,2023-01-01T00:00:00Z,0.9865082614373292
PL,Wind onshore,2023-02-01T00:00:00Z,0.9929031773211423
PL,Wind onshore,2023-03-01T00:00:00Z,0.990673408659967
PL,Wind onshore,2023-04-01T00:00:00Z,0.9938247957662789
PL,Wind onshore,2023-05-01T00:00:00Z,0.9926578188112077
PL,Wind onshore,2023-06-01T00:00:00Z,0.9923921953462147
PL,Wind onshore,2023-07-01T00:00:00Z,0.9727879304782845
PL,Wind onshore,2023-08-01T00:00:00Z,0.9912316418628548
PL,Wind onshore,2023-09-01T00:00:00Z,0.9944663618530047
PL,Wind onshore,2023-10-01T00:00:00Z,0.9576613907951773
PL,Wind onshore,2023-11-01T00:00:00Z,0.9768769176054897
PL,Wind onshore,2023-12-01T00:00:00Z,0.9916582344444181
PL,Wind onshore,2024-01-01T00:00:00Z,0.9962000097774875
PL,Wind onshore,2024-02-01T00:00:00Z,0.9961912563153602
PL,Wind onshore,2024-03-01T00:00:00Z,1.0010214210489592
PL,Wind onshore,2024-04-01T00:00:00Z,0.9842853247170156
PL,Wind onshore,2024-05-01T00:00:00Z,1.0145602265741462
PL,Wind onshore,2024-06-01T00:00:00Z,0.9789138835683702
PL,Wind onshore,2024-07-01T00:00:00Z,0.965169253461581
PL,Wind onshore,2024-08-01T00:00:00Z,1.0177508291288424
PL,Wind onshore,2024-09-01T00:00:00Z,1.0137100321144952
PL,Wind onshore,2024-10-01T00:00:00Z,1.0039399636321038
PL,Wind onshore,2024-11-01T00:00:00Z,0.9750249627896788
PL,Wind onshore,2024-12-01T00:00:00Z,0.9791490823002509
PL,Wind onshore,2025-01-01T00:00:00Z,0.9878250236551896
PL,Wind onshore,2025-02-01T00:00:00Z,0.9959627611449348
PL,Wind onshore,2025-03-01T00:00:00Z,1.0144081981449982
PL,Wind onshore,2025-04-01T00:00:00Z,1.0152758605999532
PL,Wind onshore,2025-05-01T00:00:00Z,0.9872587546590265
PL,Wind onshore,2025-06-01T00:00:00Z,0.9995580088502667
PL,Wind onshore,2025-07-01T00:00:00Z,0.9822042969136965
PL,Wind onshore,2025-08-01T00:00:00Z,1.0067777124467074
PL,Wind onshore,2025-09-01T00:00:00Z,1.0166337031411166
PL,Wind onshore,2025-10-01T00:00:00Z,1.0029956191153404
PL,Wind onshore,2025-11-01T00:00:00Z,0.9899251044194531
RO,Solar,2022-01-01T00:00:00Z,1.0590487872961285
RO,Solar,2022-02-01T00:00:00Z,0.995633573955157
RO,Solar,2022-03-01T00:00:00Z,0.9537763328022291
RO,Solar,2022-04-01T00:00:00Z,0.9411651938820444
RO,Solar,2022-05-01T00:00:00Z,0.9347891479861147
RO,Solar,2022-06-01T00:00:00Z,0.9520069383931651
RO,Solar,2022-07-01T00:00:00Z,0.9447162081667426
RO,Solar,2022-08-01T00:00:00Z,0.9786014933975921
